prof_id,title,link,snippet,num_cited
13,Behavior of sulfur oxides in nonferrous metal smelters and implications on future control and emission estimation,https://pubs.acs.org/doi/abs/10.1021/acs.est.9b01600,"This study jointly conducted a field investigation and thermodynamic model simulation in three nonferrous metal smelters (NFMS) to identify sulfur oxides (SOX) formation, transformation…",23
13,Machine learning for data management: A system view,https://ieeexplore.ieee.org/abstract/document/9835341/,"… Guoliang Li is a full professor in the Department of Computer Science, Tsinghua University. … Xuanhe Zhou is currently a PhD student in the Department of Computer Science, Tsinghua …",4
13,Signature-based trajectory similarity join,https://ieeexplore.ieee.org/abstract/document/7814200/,"Emerging vehicular trajectory data have opened up opportunities to benefit many real-world applications, eg, frequent trajectory based navigation systems, road planning, car pooling, …",59
13,Crowdsourcing database systems: Overview and challenges,https://ieeexplore.ieee.org/abstract/document/8731525/,"… Guoliang Li is currently working as a professor at the Department of Computer Science, Tsinghua University, Beijing, China. His research interests mainly include data cleaning and …",33
13,Reinforcement learning with tree-lstm for join order selection,https://ieeexplore.ieee.org/abstract/document/9101694/,Join order selection (JOS) - the problem of finding the optimal join order for an SQL query - is a primary focus of database query optimizers. The problem is hard due to its large solution …,92
13,Elevated Gaseous Oxidized Mercury Revealed by a Newly Developed Speciated Atmospheric Mercury Monitoring System,https://pubs.acs.org/doi/abs/10.1021/acs.est.2c01011,"… To verify the operation of the CSAMS in the actual atmospheric environment, the CSAMS was installed on the roof of the environmental engineering building, Tsinghua University, …",3
13,Truth inference in crowdsourcing: Is the problem solved?,https://dl.acm.org/doi/abs/10.14778/3055540.3055547,"Crowdsourcing has emerged as a novel problem-solving paradigm, which facilitates addressing problems that are hard for computers, eg, entity resolution and sentiment analysis. …",397
13,Effect of the coal preparation process on mercury flows and emissions in coal combustion systems,https://pubs.acs.org/doi/abs/10.1021/acs.est.1c03689,"… Guoliang Li … State Key Joint Laboratory of Environment Simulation and Pollution Control, School of Environment, Tsinghua University, Beijing 100084, China More by Guoliang Li …",6
14,XLORE2: large-scale cross-lingual knowledge graph construction and application,https://direct.mit.edu/dint/article-abstract/1/1/77/9977,"… Li (lijuanzi@tsinghua.edu.cn) is the leader of the XLORE system, who drew the whole … Jin (jinhl15@mails.tsinghua.edu.cn) and C. Li (licj17@mails.tsinghua.edu.cn) summarized the …",34
14,Openke: An open toolkit for knowledge embedding,https://aclanthology.org/D18-2024/,"We release an open toolkit for knowledge embedding (OpenKE), which provides a unified framework and various fundamental models to embed knowledge graphs into a continuous …",320
14,KEPLER: A unified model for knowledge embedding and pre-trained language representation,https://direct.mit.edu/tacl/article-abstract/doi/10.1162/tacl_a_00360/98089,"Pre-trained language representation models (PLMs) cannot well capture factual knowledge from text. In contrast, knowledge embedding (KE) methods can effectively represent the …",330
14,Attributed and predictive entity embedding for fine-grained entity typing in knowledge bases,https://aclanthology.org/C18-1024/,"… Hailong Jin and Lei Hou and Juanzi Li DCST, Tsinghua University Beijing 100084, China … more informative representations (Liao et al., 2017; Li et al., 2017). Could we seamlessly …",30
14,MOOCCube: a large-scale data repository for NLP applications in MOOCs,https://aclanthology.org/2020.acl-main.285/,"The prosperity of Massive Open Online Courses (MOOCs) provides fodder for many NLP and AI research for education applications, eg, course concept extraction, prerequisite relation …",69
14,"Knowledge Graph and Semantic Computing. Language, Knowledge, and Intelligence: Second China Conference, CCKS 2017, Chengdu, China, August 26 …",https://books.google.com/books?hl=en&lr=&id=o-FHDwAAQBAJ&oi=fnd&pg=PR6&dq=Juanzi+Li+tsinghua&ots=fzp38s0Nzg&sig=eWauT2fKAwfFmBTB2riCDhw2Z3I,… Editors Juanzi Li Tsinghua University Beijing China Ming Zhou Beijing Xigema Center Beijing China Guilin Qi School of Computer Science and Engineering Southeast University …,5
14,Interactive contrastive learning for self-supervised entity alignment,https://dl.acm.org/doi/abs/10.1145/3511808.3557364,"… Juanzi Li Ling Feng CST, BNRist, Tsinghua University Beijing, China … of Tsinghua University-China Mobile Communications Group Co.,Ltd., BAAI and the Institute for Guo Qiang, …",4
14,Knowledgeable prompt-tuning: Incorporating knowledge into prompt verbalizer for text classification,https://arxiv.org/abs/2108.02035,"… Jingang Wang, Juanzi Li, Wei Wu and Maosong Sun proofread the paper and provided … 2020AAA0106502), Institute Guo Qiang at Tsinghua University, NExT++ project from the …",110
14,Neural collective entity linking,https://arxiv.org/abs/1811.08603,"Entity Linking aims to link entity mentions in texts to knowledge bases, and neural models have achieved recent success in this task. However, most existing methods rely on local …",116
14,HMEAE: Hierarchical modular event argument extraction,https://aclanthology.org/D19-1584/,"Existing event extraction methods classify each argument role independently, ignoring the conceptual correlations between different argument roles. In this paper, we propose a …",74
14,Imposing category trees onto word-embeddings using a geometric construction,https://openreview.net/forum?id=rJlWOj0qF7,"We present a novel method to precisely impose tree-structured category information onto word-embeddings, resulting in ball embeddings in higher dimensional spaces (N-balls for short…",20
14,Prompt-learning for fine-grained entity typing,https://arxiv.org/abs/2108.10604,"As an effective approach to tune pre-trained language models (PLMs) for specific tasks, prompt-learning has recently attracted much attention from researchers. By using \textit{cloze}-…",59
14,Fast and Flexible Top-k Similarity Search on Large Networks,https://dl.acm.org/doi/abs/10.1145/3086695,"Similarity search is a fundamental problem in network analysis and can be applied in many applications, such as collaborator recommendation in coauthor networks, friend …",23
14,MAVEN: A massive general domain event detection dataset,https://arxiv.org/abs/2004.13590,"Event detection (ED), which means identifying event trigger words and classifying event types, is the first and most fundamental step for extracting event knowledge from plain text. Most …",84
14,Delta tuning: A comprehensive study of parameter efficient methods for pre-trained language models,https://arxiv.org/abs/2203.06904,"Despite the success, the process of fine-tuning large-scale PLMs brings prohibitive adaptation costs. In fact, fine-tuning all the parameters of a colossal model and retaining separate …",57
14,Transfernet: An effective and transparent framework for multi-hop question answering over relation graph,https://arxiv.org/abs/2104.07302,Multi-hop Question Answering (QA) is a challenging task because it requires precise reasoning with entity relations at every step towards the answer. The relations can be represented …,43
14,A roadmap for big model,https://arxiv.org/abs/2203.14101,"… For example, identifying “Li Bai” in “Li Bai is the author of many poems” refers to the famous poet rather than the song with the same name. Entity linking bridges the gap between …",9
